,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
1783,xQnAI,20984,15365,2802,1346,58845782,9265,182,4152,1384
1784,SC_erik22,38521,34186,4524,3331,97457740,16008,707,7855,2422
1785,iPyraxx,19428,14495,2085,1719,50761133,7074,489,3804,1222
1786,Ycnjvdn-,29956,28063,3336,2961,79490269,10939,642,6297,2060
1787,yLotti,8515,7013,1024,658,24318427,2765,29,1682,546
1788,Aqenq,3351,2697,428,288,8705413,1308,42,716,206
1789,agounad,8643,8617,1120,940,24946038,3010,62,2060,667
1790,Xminer18,24239,19902,2729,2082,59393305,9680,429,4811,1458
1791,XWYWYWYWYWYWYWYX,9255,5996,1089,537,23571253,3339,144,1626,491
1792,Hazyn-,36082,31456,4303,3441,94216870,13533,771,7744,2438
1793,IPryzeZzOG,24310,25329,3024,2604,66183393,9580,603,5628,1739
1794,PyCkelsS_R6,17039,12400,1666,1167,41536044,7049,318,2833,915
1795,Trxtac,17945,12798,1889,1091,42589860,7527,256,2980,919
1796,DaddyOrPapi,13818,11627,1719,1263,34665899,3755,316,2982,849
1797,Peqrl-jp,19060,15189,1758,1367,43863202,7651,266,3125,981
1798,GrxbxlzZ,26930,20491,3084,2064,70153218,12129,559,5148,1618
1799,zSeeem,49238,47933,5240,4401,117395931,18307,1523,9641,3011
1800,xFryzyy,38468,30691,4759,3079,107866584,14849,674,7838,2420
1801,BLAKlE-,18784,13567,2561,1379,48996236,7794,279,3940,1165
1802,FH_TaikaPeruna,79734,53964,9057,2852,178257612,28192,1817,11909,4327
1803,JewsyJey,2849,2029,274,199,6407060,1255,30,473,146
1804,Liamsz12,39335,32071,4236,3396,94398782,18689,343,7632,2367
1805,VjnuI,18067,16588,1908,1555,45096278,5462,519,3463,1078
1806,SE_MJ-,3859,2786,388,310,9727407,1559,52,698,230
1807,ObsidianKell,12851,11736,1594,1386,35401421,4939,260,2980,854
1808,AlarmingPlayzYT,15440,11941,1862,1326,38675121,5440,299,3188,851
1809,K___G___A-,25863,16713,2876,1539,59101089,11520,222,4415,1234
1810,iYurf,25381,17164,2285,1871,55369030,9615,428,4156,1263
1811,Junaidi_,23721,16994,2922,1803,62778074,10751,412,4725,1400
1812,Nauman1996,26275,18124,2517,1927,63276509,8965,276,4444,1418
1813,FuRaaT-,10510,6442,1512,828,25733080,4259,60,2340,547
1814,ImVeryPretty,3717,2240,493,181,8103179,1696,42,674,200
1815,KanekiiiT2,17687,15912,2229,1693,47461470,6853,160,3922,1272
1816,JCG_TaKoZo,5345,3350,453,353,13001902,2168,60,806,261
1817,nickysaegaert,26187,26638,3223,2803,74064226,9427,251,6026,2026
1818,THESHUTDOWNKING6,2158,1615,294,151,6474055,796,22,445,140
1819,baesiiq,4435,3740,452,326,12098084,1620,38,778,253
1820,NoComsNeeded,10813,10742,1321,1127,26629661,4024,268,2448,735
1821,sadsadasdasdsad,7352,5806,692,553,17560220,2657,46,1245,410
1822,goaTameem,11473,11239,1406,1004,31444399,4338,65,2410,786
1823,vSaiyan--,42969,35957,5258,3821,110123466,15635,598,9079,2889
1824,xZ-Fa1Lx,34655,18471,3730,2026,80824655,12489,575,5756,1700
1825,imilkmonkeys,41711,34417,4950,3384,108026722,15262,381,8334,2820
1826,llWrath0fGoDll,2801,2400,355,243,6930377,926,11,598,182
1827,LBentley99,36327,29233,3744,3354,85618550,13041,507,7098,2327
1828,temp-351845,42995,44706,5847,4592,130485991,14198,839,10439,3294
1829,JPGV--,12998,7104,1385,367,25829779,5302,69,1752,556
1830,ShadowburnzZ-,12985,11019,1501,921,35528070,4912,306,2422,802
1831,xScientist99,13561,10987,1621,1330,37223940,4742,352,2951,847
1832,TestoMaestro_NW,34874,20717,3561,1906,76716627,15779,536,5467,1623
1833,zMizzelle-EU,18813,14308,2263,1658,47367351,6749,418,3921,1183
1834,Playmakingz,37162,27597,3709,2736,93169867,13470,558,6445,2048
1835,YuqiiEM,21135,17181,4024,2063,51569263,7889,491,6087,1393
1836,streetmast171,16778,14696,2225,1571,43279167,6924,197,3796,1121
1837,DeIsol-,52671,36226,5455,3168,114364488,20084,1065,8623,2856
1838,HeavyJogg,19494,18941,2375,1878,55723662,7657,149,4253,1292
1839,Xy_patoxx_yX,4439,3640,497,322,12704669,1722,35,819,277
1840,Legend_-Wendy,5636,5711,785,623,17368425,2002,72,1408,429
1841,Dva_ChronoS,8565,12635,2028,1915,23563064,3025,422,3943,837
1842,Forester284,39236,26942,5471,2507,105586189,13548,831,7978,2154
1843,Cutose,13245,12803,1854,1532,33418715,5575,476,3386,904
1844,CreamyFupa,27300,15524,3894,1025,65473407,9863,162,4919,1408
1845,GotenFSM,1930,1256,234,115,4434548,516,32,349,108
1846,rikyASR17,26593,26080,3061,2569,67355987,9716,757,5630,1689
1847,Jenna_Tolls00,17102,15043,1964,1633,42388039,7271,412,3597,1033
1848,BennyDoes-,7170,6479,835,656,20321976,2405,172,1491,457
1849,SaxyDeviI,32037,29433,3663,2542,91343629,12240,992,6205,1959
1850,The_REAl_alPHA8,21932,20764,2794,2574,60184913,7768,417,5368,1439
1851,K1NG_ENERGY,20996,20194,2899,2007,54246814,8227,405,4906,1413
1852,J-KLOTZ,32241,24661,3974,2849,73688072,13332,240,6823,1988
1853,IWailley,19834,16688,2343,1681,49274187,8697,410,4024,1128
1854,AgoniizeV,27600,20713,2750,2325,72148928,6892,1286,5075,1674
1855,OhNoItzAnTo,21240,17806,2180,1848,47842496,8295,440,4028,1258
1856,LordSiIence,18563,16230,2187,1678,49642357,7691,519,3865,1143
1857,YAZEED-DUB,24386,19340,2878,2128,59963628,10016,590,5006,1479
1858,Xaannyy,30458,22898,3843,2769,82081150,11505,587,6612,1880
1859,Lvd_domi_,982,742,125,69,2588572,432,9,194,61
1860,ALMIGHTY_SF04,34738,29462,4659,3449,95347966,11865,533,8108,2471
1861,maxweischen,18973,14008,1968,1376,49012892,6597,700,3344,954
1862,promincer,24654,26287,2805,2623,69122410,7826,969,5428,1691
1863,SyCoTiC_SAVAGE,10327,9845,1296,1096,31112261,3594,137,2392,731
1864,ToxicPabIo,17516,14475,1951,1541,46909437,7006,254,3492,1134
1865,S-P-X-X-D-Y,14171,11776,1892,1193,37702542,5865,54,3085,966
1866,JandriZz,7636,8929,1817,1069,20673868,2507,98,2886,602
1867,MKDime,889,566,100,46,2100349,347,2,146,43
1868,Mr-GeeKlIl,56799,34705,6044,3321,128846089,19048,926,9365,2627
1869,Servjng,9322,7814,1114,705,25816565,3627,165,1819,587
1870,chap_-dast,5555,4122,560,408,13462408,2100,80,968,311
1871,HollyTheLegend,21741,20077,2724,2178,62191718,9727,207,4902,1487
1872,alib004,30856,23494,4275,2126,85721863,12203,411,6401,1992
1873,BlessedKiX,17368,15559,2094,1846,41536860,7322,452,3940,1140
1874,MiPitoIsLittle,28823,29993,3314,2854,73129847,13836,579,6168,1936
1875,alexnpol,6930,6766,1022,1010,17938353,2289,223,2032,464
1876,IMiniviking,21820,20858,2405,2364,55723578,9349,508,4769,1391
1877,Sayyuriii,20947,17174,3278,1787,57455134,9351,84,5065,1568
1878,JoeDropz,9650,10396,1454,1280,26155081,3335,262,2734,715
1879,GottSens-,2906,2031,311,144,5791894,1115,143,455,146
1880,JayEfTea,3341,3679,560,499,8225981,1140,112,1059,236
1881,XE_VE_,11346,8392,1669,692,27335499,4559,162,2361,781
1882,Gervie_trini69,25150,18834,3037,2364,57542824,10352,238,5401,1592
1883,TheToxicTino,15771,12040,1933,1370,35705044,5987,524,3303,902
1884,iDxrkmaN-,19329,12761,2845,1755,48701923,7547,220,4600,1157
1885,KYAAMAA__,40127,34328,4188,3185,95984032,15130,464,7373,2326
1886,Boss_is_right7,28096,26107,2909,2564,65587005,11662,575,5473,1722
1887,Flamin_Turk3y,22912,20842,3314,2633,56541149,9170,907,5947,1599
1888,iNosko02,47911,33436,7486,2503,133626898,15553,2393,9989,3025
1889,Rage_In_Due_Time,28093,21195,3875,1820,74918168,11677,162,5695,1758
1890,veryrarevool,10503,10855,1466,1215,25272194,3991,156,2681,747
1891,NijjarAnoop,9081,8026,1248,994,22863715,4010,237,2242,560
1892,Shahxxr,18373,15396,2265,1785,51651329,5712,252,4050,1248
1893,GaboInVe02,24413,16815,3010,1207,59601722,9732,126,4217,1308
1894,DauniPENTA,2181,1721,233,148,5282461,831,17,381,121
1895,vSoony,11119,7499,1344,730,26963104,4178,45,2074,624
1896,iAznable______,23777,22190,2751,2088,68421123,10301,268,4839,1599
1897,GAMER-MR-28,4502,2661,513,222,10340875,1767,56,735,241
1898,Stifler_PsyC,1533,1173,199,126,3736579,556,36,325,90
1899,donxrobio,32119,24738,3300,2624,84623662,12069,936,5924,1910
1900,LiLxSNAKE,10931,10153,1317,931,31223480,4155,212,2248,708
1901,boggi1234,12180,10597,1861,1408,36101992,4170,371,3269,918
1902,XzXsamanXzX,13627,11963,1603,1214,38511180,5579,161,2817,915
1903,TESKWGA,32194,29575,4171,3633,78622087,12971,826,7804,2302
1904,l-_JustAfraid_-I,1646,1332,190,142,3982623,632,42,332,95
1905,Quezn-,5557,3835,582,375,14005609,2223,47,957,300
1906,Broberts09,37096,25582,4094,3130,99093259,15527,554,7224,1919
1907,Szyzii,21845,19304,2691,2009,60601519,8922,183,4700,1418
1908,xSolaQ,16166,13067,2211,1554,40582059,5460,324,3765,942
1909,TEENWOLF9000-,4641,6325,712,733,13749993,1749,125,1445,424
1910,ONLyPrxda_,24190,19190,2376,1951,56013318,10761,333,4327,1355
1911,notBaSo-,24065,23156,2663,2191,58140647,10211,353,4854,1583
1912,NENE-_-EJ,21103,18057,2384,1809,62124609,9056,140,4193,1383
1913,SEBI15_98,7432,6339,782,581,19386923,3128,78,1363,428
1914,Vinicius_andrey2,19663,15500,2396,2086,48087933,6522,191,4482,1272
1915,xBeKo7,12251,16338,2066,1964,36559916,4115,372,4030,1140
1916,Reveal_rP,35614,28803,3915,2915,91758923,13090,636,6830,2061
1917,UncleItHurts,24830,17834,3104,2167,57285201,8999,95,5271,1532
1918,VIadara,17299,12961,1987,1070,43342529,5510,243,3057,1008
1919,Mxswxyy,17522,16891,2160,1954,48755006,7115,338,4114,1273
1920,yKiloz-,38480,27741,5634,2021,99043774,16034,816,7655,2357
1921,AotearoaMaori,15156,15641,1912,1657,44986642,4123,773,3569,1093
1922,yamaha135city_,23655,21486,2735,2386,58990198,8252,315,5121,1543
1923,rezabandari82,19747,19317,2608,2143,61288417,6046,225,4751,1546
1924,CanYouSledgeMe,6992,4515,752,539,16382111,2514,155,1291,365
1925,HeeqKG-,53440,33586,9349,3877,119853264,18420,925,13226,2855
1926,SlowingMotion,18533,16338,2388,1777,51314217,6504,313,4165,1298
1927,iAmGetto,24873,25180,3410,2981,65590300,9788,829,6391,1927
1928,PrimeroYbad,17194,11679,2707,1184,45313623,7168,209,3891,1169
1929,imDxny-_-,21863,14143,2493,1057,51952291,9348,500,3550,1129
1930,lmBandit,5003,3565,477,360,10811674,2139,73,837,246
1931,Loosemoreforokaf,28206,20830,2962,2246,71221277,11559,341,5208,1483
1932,mkr_nf2,11537,7805,1187,935,28283022,4648,248,2122,618
1933,AIivIz,22936,18271,2548,2040,67326638,9004,410,4588,1507
1934,FreeRenownForMe,16155,13919,2019,1759,39403037,5862,230,3778,1034
1935,idontnowv1,18399,15034,1936,1498,45614896,6742,269,3434,1081
1936,cedriccgt,30290,20797,3061,2131,71469591,8625,971,5192,1582
1937,xpertii,5647,5199,660,473,14818365,1942,43,1133,361
1938,iScreZzy-MTS,601,410,86,35,1496494,234,7,121,35
1939,Faze-_hooman-,33273,29346,3522,3017,88325564,12423,309,6539,2081
1940,SenpaiSzn-,25405,13977,2665,1565,53446551,10584,388,4230,1194
1941,Phbuenoo_,17765,17856,2318,1924,49003165,7213,241,4242,1309
1942,IceSavy,3052,3684,697,514,10320216,1068,41,1211,274
1943,Fesko_inFurne,2042,1446,202,133,4843060,778,14,335,104
1944,chidanand,2862,1866,347,83,6050670,998,25,430,141
1945,on-BALAGAN,19338,13170,2269,1578,49404431,8111,475,3847,1179
1946,MiIkywey-,31847,30050,3696,3018,84090931,13442,605,6714,2121
1947,theusbessa,36488,25283,4341,2329,98285809,14012,503,6670,2190
1948,UzziWRLD,34459,29740,4890,2995,95064189,10871,428,7885,2442
1949,l-neji-I,58214,37658,5726,4026,145964411,20897,631,9752,3069
1950,Get2TheGuAP,12387,11693,1933,1552,34842646,4162,208,3485,903
1951,Alpha-R4pTuS,14566,13717,1575,1337,39446794,5644,83,2912,924
1952,iBeckrxZ_GW,14484,16580,1907,1622,35813601,5839,218,3529,1126
1953,Prana224,1314,1100,151,106,3650074,583,6,257,77
1954,XxGud-_-xX,26424,22180,3047,2237,66093467,9337,275,5284,1658
1955,heIpsy,8731,7216,972,756,22763104,3352,203,1728,546
1956,GoPoor,29161,19093,3954,2584,69551150,10388,853,6539,1660
1957,iMxGoD975-,20970,21576,2594,2395,56710530,7345,499,4989,1498
1958,Godly-_King_,23773,20464,2682,2068,62212088,10510,249,4750,1358
1959,SlaY-ClutcH,64182,28629,8938,1956,133125967,27671,571,10894,2669
1960,C3RO-BooS,53358,54102,6047,5216,121594377,18060,896,11263,3412
1961,IDeadI__,26272,23481,2810,2172,61228345,9990,358,4982,1565
1962,SPS_bartg02,17426,16793,2166,1875,48282667,5703,330,4041,1232
1963,MaIiciousMC,25526,23707,2714,2408,69478623,10420,226,5122,1644
1964,SXxAchillesxXS,16920,14277,2122,1464,48884771,6271,291,3586,1154
1965,BeastRDR_Solid,6387,4029,714,416,16976114,2220,158,1130,349
1966,lI-iChaeYoung-Il,53358,54102,6047,5216,121594377,18060,896,11263,3412
1967,XxOpticGloryxX,26272,23481,2810,2172,61228345,9990,358,4982,1565
1968,lKaiZz-,34337,23803,4561,2217,82782421,11493,761,6778,1914
1969,ZolxmThaGod,2838,2234,322,203,6545477,1040,27,525,165
1970,vXannXs-,8998,7925,1122,885,25548493,3680,211,2007,596
1971,Evil-_-Genius02,24327,16984,2375,1890,60206998,9248,154,4265,1388
1972,Casno-98,4777,3794,701,440,13242938,1639,37,1141,307
1973,AyZox-eQuaLiser,31406,27271,3385,2853,69522510,12649,417,6238,1908
1974,Gianzin_,14932,13353,2320,1711,38679449,5993,287,4031,967
1975,ExeIation,16553,13124,1842,1505,42042437,7202,320,3347,978
1976,iLRowl,19273,20283,2780,2349,60466899,7510,290,5129,1576
1977,i-ShocKzZ--,28709,25097,3410,2646,63194343,10346,956,6056,1668
1978,Gissun,24401,21322,2563,2259,53816185,10494,683,4822,1491
1979,NotGod-i,17931,13045,1887,1453,37420353,6014,923,3340,956
1980,Kryantis,12232,11457,1570,1347,36690222,3515,259,2917,894
1981,kuddIly,8468,8038,1162,929,22120593,2880,123,2091,548
1982,YuunG-nR,33101,32094,3669,3277,81732885,13709,850,6946,2140
1983,Lv_MaxX-0725,9664,9921,1286,1022,25748494,3901,197,2308,708
1984,vGeometrics,14757,14505,2272,1597,36065036,4711,233,3869,1043
1985,Drizzyy_Dreee,39360,35529,4273,3508,97263315,15330,472,7781,2611
1986,grhfz,30432,23608,3409,2604,75382739,11950,618,6013,1844
1987,TribxlSkull,10923,9246,1226,988,28637668,4084,193,2214,686
1988,Daffy_Duck_4,22302,15611,2842,1524,56772208,7672,301,4366,1262
1989,GearZ_4q,21032,14275,2006,1476,48629834,7909,380,3482,1071
1990,thiskidnatee8,19763,13949,2240,1292,48161018,8532,280,3532,1144
1991,Ultxmatum_,17548,17948,2268,1885,53691924,6110,249,4153,1320
1992,BalakeGN,31578,22526,3172,2411,79850022,10604,373,5583,1874
1993,lPhobos,15257,15789,1795,1547,41571269,6518,221,3342,985
1994,Golden-Nasty,20280,16866,3145,1548,58348302,8226,388,4693,1485
1995,MatheusSeem__,38834,31571,4213,3380,101585431,14008,872,7593,2601
1996,KoddaXVII,23745,17887,3746,2150,64157334,10352,291,5896,1507
1997,zBREXX-_,15650,17021,2019,1705,42034110,5645,670,3724,1095
1998,notFlashyyy-,19066,17832,2402,1425,55243986,8030,224,3827,1217
1999,AG_Kennny,45248,36225,5927,3309,119427685,22191,321,9236,3003
2000,Golden-Nasty,1146,1198,207,130,3214973,544,15,337,91
2001,MatheusSeem__,30291,22759,4100,2317,82016839,12581,685,6417,1975
2002,lnvictxd,13508,14550,1965,1600,37204210,4981,111,3565,1082
2003,PxppingRAYN,945,655,124,63,2307623,385,6,187,55
2004,Aesthetius,8341,6408,900,705,24660396,3106,162,1605,528
2005,NotBombz-EU,34447,26168,4153,3562,88612598,12119,736,7715,2241
2006,Buhling,29368,25582,3560,3007,80676861,11432,814,6567,2010
2007,zEgxr_,24446,20200,2560,2194,65631512,9090,267,4754,1535
2008,Rhaiz-XV,2196,1532,242,146,5655789,879,19,388,125
2009,TakashiNagase,14504,9950,1563,937,33167395,6212,89,2500,765
2010,Boozakk,11580,8304,1325,891,30310880,4514,133,2216,660
2011,LastedAura,6521,3899,615,297,13665954,2169,47,912,304
2012,Holy-_-Ragnar,20651,15334,2592,1848,57364939,6348,470,4440,1348
2013,GOD-_-021,2156,1609,241,139,5631976,818,96,380,118
2014,SoLWest-SG,26726,23867,3029,2349,76985392,10525,353,5378,1694
2015,ItsNoske,7746,5634,821,612,19094388,3170,33,1433,448
2016,ImPanky,34137,29627,3451,2779,75590425,12007,640,6230,1998
2017,xObIiv1oN-,49156,32762,4637,3382,103275746,20340,1401,8019,2548
2018,iAleeee--,18544,21648,2415,2225,47980021,6797,677,4640,1444
2019,iiMoster_,31253,30436,3925,2690,80093906,11596,522,6615,2165
2020,Kijngush,32266,23331,4012,2076,73852345,12541,511,6088,1803
2021,ealcu,3265,2657,346,257,8067944,1290,39,603,193
2022,Natchuu_,17510,13966,1998,1226,45065676,8173,184,3224,1060
2023,MrLongChlong,1674,1454,214,142,4705700,626,16,356,107
2024,GreenyMids,5716,4222,550,380,12710634,1851,45,930,311
2025,iPeeKyy,26070,18154,3284,1329,69369268,10638,613,4613,1381
2026,JoyRo_,39760,33971,4793,3809,95977162,15478,1196,8602,2480
2027,Maaztev,634,347,82,31,1733430,246,4,113,33
2028,OnlyAwaaQ,1054,870,143,77,2953707,386,12,220,67
2029,IronHoop,17729,13378,2580,1465,41352772,6971,290,4045,1102
2030,Spartiate_mat221,3158,1539,361,95,7286573,1474,42,456,133
2031,ThyInsane,22152,16508,2289,1617,54285008,9424,234,3906,1246
2032,S8xy-DeViL,14289,13282,1893,1311,41974650,5167,235,3204,1006
2033,ILuuffyy_,26751,14746,2574,1064,55600188,11307,366,3638,1205
2034,Im_SkuLLx-_,22214,17709,2286,1785,56703387,8464,325,4071,1308
2035,Hinarhythm,47135,33367,4896,3278,115797067,20433,408,8174,2794
2036,alvari91,39149,27147,3388,2822,87610137,16933,813,6210,1799
2037,Esquj,7385,6254,798,638,19634082,2943,163,1436,460
2038,SlaySlayz,25129,21103,3397,1983,65700514,9566,206,5380,1702
2039,GQ_Louie,12671,12352,1348,1215,34515387,5106,113,2563,789
2040,A_DesTinY_MaN_T,15024,15246,2229,1781,49672098,4588,255,4010,1211
2041,Adri_Nicoo,12166,9703,2188,1102,35579013,4202,471,3290,816
2042,giordymera2002,18008,16196,2044,1573,44825767,7448,347,3617,1108
2043,oBaianoPatrao,20680,18089,2417,1864,48237812,8681,280,4281,1250
2044,xXAJayyXx,18087,9373,1956,1171,41944258,7096,393,3127,872
2045,chregi_tfk,15982,9575,1899,1092,36638576,6772,155,2991,805
2046,TrueDejaVu,833,450,105,25,1877500,277,10,130,33
2047,C1RO-WarLord_,23736,17644,3330,2005,60042856,8260,256,5335,1535
2048,SkimAlaAkbar,35055,35499,4363,3836,100052374,12962,422,8199,2617
2049,iPatcho,24038,19207,2590,2220,60393999,8606,198,4810,1493
2050,InspiresYou,24242,19785,2838,2007,62885845,8900,369,4845,1530
2051,Omaar-Nova,856,584,128,32,2166424,378,9,160,43
2052,zZ-__RiiFLeS--Zz,16709,15124,1811,1550,43237904,6604,212,3361,1045
2053,llamirSa-,5620,4237,620,435,14630008,2181,55,1055,348
2054,AtomiiTheLegend,20448,15855,3140,1816,45479402,8481,565,4956,1188
2055,SxViLLa-,25403,20507,2979,2442,56729105,10270,421,5421,1547
2056,xSenSoria_,25647,18488,2724,1958,61104639,10300,371,4682,1417
2057,NiiMuxFSK,11096,8095,1416,981,25627825,3932,182,2397,686
2058,Foxaebi,2417,1540,277,170,5874266,846,42,447,125
2059,x7away-skhoonat,947,759,116,60,2208998,422,5,176,52
2060,Frxbii,47472,29771,6333,2138,136861361,21178,553,8471,2900
2061,Rrixvn,3111,2032,372,217,8405155,1074,53,589,163
2062,JstBxka-,41228,41402,4457,3880,99232807,16650,713,8337,2608
2063,Jxst-Dixi,15612,12543,2069,1467,38308738,5799,184,3536,1008
2064,Zoviar,11096,8095,1416,981,25627825,3932,182,2397,686
2065,DeadCAT15,25647,18488,2724,1958,61104639,10300,371,4682,1417
2066,iGunToo,947,759,116,60,2208998,422,5,176,52
2067,LackingSense-,8962,7043,1043,666,22186184,3691,58,1709,529
2068,zGAlloo__,33515,17157,4440,1324,67255921,16359,349,5764,1444
2069,Knightmare-pT,22061,18507,2442,1906,59494794,8199,317,4348,1415
2070,Alphasaiyajin,32869,29765,3524,2811,84657875,15157,258,6335,2027
2071,xFritic,28329,24849,3342,2753,74734030,12466,241,6095,1951
2072,WrztTeammateEver,18887,15792,2571,1959,46420935,7226,256,4530,1181
2073,Kingminer-,10945,8325,1201,926,26552113,3779,149,2127,686
2074,NandoHGY,25933,14504,3384,2092,57707397,10963,389,5476,1338
2075,RealCaruz_,30455,27178,3868,2672,82464830,10149,529,6540,2084
2076,xCuzIamChubi,3322,2690,376,284,9353111,1223,18,660,212
2077,xXTempLazovskyXx,18018,17775,1931,1617,46523148,8442,164,3548,1126
2078,Tox1cZx__,7898,4478,851,383,15252514,3456,82,1234,316
2079,JxstHasno-,1062,708,126,63,2444299,409,28,189,52
2080,MAADKILLER08,58868,46806,6414,4169,142436446,24897,1451,10583,3395
2081,easy-angel77,14161,15362,1757,1453,42654668,5265,226,3210,1031
2082,juliomarlboro,2345,1677,233,135,5653122,790,14,368,111
2083,B-RAVEN20,30995,29226,3709,3121,78841310,12397,268,6830,2094
2084,guifelizardo779,42603,28292,5812,2525,116388741,18027,282,8338,2625
2085,Oppenheimer0088,32822,28303,4468,2856,83948283,15517,324,7324,2237
2086,z-e-z-e-,22656,21229,2463,2325,53794600,9570,426,4788,1470
2087,EggBeater252,17522,15676,1962,1680,51579151,6416,220,3642,1191
2088,naheeky,21895,17714,2271,1640,49339356,7894,507,3911,1215
2089,WaxxyMechaGod,16222,13189,2062,1557,41219319,5622,347,3619,1004
2090,Ry4n_IKnow-,36434,24913,4834,2176,87448259,14554,602,7010,2111
2091,Ali-joker-56,23548,20018,2858,2148,69462777,9017,176,5006,1562
2092,yLegndz-,42351,20852,4667,2093,97046453,16167,848,6760,1760
2093,Dr-_-FLoKyy,3112,2948,391,267,9591860,836,11,658,207
2094,SKz_Chrisss,13497,11475,1424,1138,36901779,4106,297,2562,805
2095,Dxsquised,41123,39245,4574,4069,100599266,17248,991,8643,2647
2096,W_1908,19574,15889,2439,1899,51660986,7291,280,4338,1222
2097,Coxy_-_MIST,22234,15605,2520,1881,53810253,9723,257,4401,1419
2098,xDanTy--,19162,18361,2341,2001,52300976,6555,572,4342,1239
2099,zBALLiiNYT,10979,9227,1483,982,32085999,4610,153,2465,727
2100,Dr-_-FLoKyy,7548,4425,1015,667,16569024,2745,135,1682,404
2101,yLegndz-,13045,9752,1688,1235,30856181,5390,360,2923,751
2102,Dxsquised,3976,2676,415,247,9929609,1516,51,662,219
2103,Swikc,53125,42096,5353,4312,122402286,19884,1165,9665,3098
2104,GomfiiSG,21845,23077,2736,2274,63759529,8986,493,5010,1582
2105,yDiogo-KillerZ,19618,18123,2493,2301,55015639,6206,648,4794,1292
2106,iPhoneAiming,14366,12246,1973,1064,39989911,5654,242,3037,949
2107,MINIZUKY_,43699,37630,5441,4105,115214555,16892,771,9546,2709
2108,IDanTe_w,11352,9241,1193,985,31159393,5274,55,2178,689
